word_id,utterance_id,location,surface,auto,fix,eng,com,speaker,langid,filename,clause,clauseno
6883,964,14,that,that.DEM.FAR,,,,CHL,eng,herring1,,
6884,964,15,.,,,,,CHL,999,herring1,,
6885,965,1,and,and.CONJ,,,,CHL,eng,herring1,,
6886,965,2,all,all.ADJ,,,,CHL,eng,herring1,,
6887,965,3,of,of.PREP,,,,CHL,eng,herring1,,
6888,965,4,them,them.PRON.OBJ.3P,,,,CHL,eng,herring1,,
6889,965,5,had,had.AV.PAST+P,,,,CHL,eng,herring1,,
6890,965,6,lead,lead.SV.INFIN,,,,CHL,eng,herring1,,
6891,965,7,.,,,,,CHL,999,herring1,,
6892,966,1,had,had.AV.PAST+P,,,,LAU,eng,herring1,,
6893,966,2,lead,lead.SV.INFIN,,,,LAU,eng,herring1,,
6894,966,3,?,,,,,LAU,999,herring1,,
6895,967,1,how,how.ADV,,,,LAU,eng,herring1,,
6896,967,2,can,can.V.123SP.PRES,,,,LAU,eng,herring1,,
6897,967,3,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6898,967,4,tell,tell.V.2SP.PRES,,,,LAU,eng,herring1,,
6899,967,5,the,the.DET.DEF,,,,LAU,eng,herring1,,
6900,967,6,difference,difference.N.SG,,,,LAU,eng,herring1,,
6901,967,7,.,,,,,LAU,999,herring1,,
6902,968,1,like,like.CONJ,,,,LAU,eng,herring1,,
6903,968,2,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6904,968,3,compare,compare.V.2SP.PRES,,,,LAU,eng,herring1,,
6905,968,4,two,two.NUM,,,,LAU,eng,herring1,,
6906,968,5,sounds,sound.N.PL,,,,LAU,eng,herring1,,
6907,968,6,?,,,,,LAU,999,herring1,,
6908,969,1,or,or.CONJ,,,,LAU,eng,herring1,,
6909,969,2,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6910,969,3,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
6911,969,4,automatically,automatically.ADV,,,,LAU,eng,herring1,,
6912,969,5,know,know.SV.INFIN,,,,LAU,eng,herring1,,
6913,969,6,.,,,,,LAU,999,herring1,,
6914,970,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
6915,970,2,.,,,,,CHL,999,herring1,,
6916,971,1,like,like.CONJ.[or].like.V.INFIN,,,,CHL,eng,herring1,,
6917,971,2,get,get.V.INFIN,,,,CHL,eng,herring1,,
6918,971,3,get,get.SV.INFIN,,,,CHL,eng,herring1,,
6919,971,4,a,a.DET.INDEF,,,,CHL,eng,herring1,,
6920,971,5,get,get.V.INFIN,,,,CHL,eng,herring1,,
6921,971,6,one,one.PRON.SG,,,,CHL,eng,herring1,,
6922,971,7,of,of.PREP,,,,CHL,eng,herring1,,
6923,971,8,your,your.ADJ.POSS.2SP,,,,CHL,eng,herring1,,
6924,971,9,rings,unk,,,,CHL,eng,herring1,,
6925,971,10,or,or.CONJ,,,,CHL,eng,herring1,,
6926,971,11,something,something.PRON,,,,CHL,eng,herring1,,
6927,971,12,that's,that.DEM.FAR+BE.V.3S.PRES,,,,CHL,eng,herring1,,
6928,971,13,like,like.CONJ,,,,CHL,eng,herring1,,
6929,971,14,gold,gold.N.SG,,,,CHL,eng,herring1,,
6930,971,15,or,or.CONJ,,,,CHL,eng,herring1,,
6931,971,16,something,something.PRON,,,,CHL,eng,herring1,,
6932,971,17,or,or.CONJ,,,,CHL,eng,herring1,,
6933,971,18,stainless,stainless.ADJ,,,,CHL,eng,herring1,,
6934,971,19,steel,steel.N.SG,,,,CHL,eng,herring1,,
6935,971,20,.,,,,,CHL,999,herring1,,
6936,972,1,like,like.CONJ.[or].like.V.INFIN,,,,LAU,eng,herring1,,
6937,972,2,like,like.CONJ,,,,LAU,eng,herring1,,
6938,972,3,costume,costume.N.SG,,,,LAU,eng,herring1,,
6939,972,4,jewelry,jewelry.N.SG,,,,LAU,eng,herring1,,
6940,972,5,?,,,,,LAU,999,herring1,,
6941,973,1,something,something.PRON,,,,CHL,eng,herring1,,
6942,973,2,like,like.CONJ.[or].like.SV.INFIN,,,,CHL,eng,herring1,,
6943,973,3,that,that.DEM.FAR,,,,CHL,eng,herring1,,
6944,973,4,and,and.CONJ,,,,CHL,eng,herring1,,
6945,973,5,just,just.ADV,,,,CHL,eng,herring1,,
6946,973,6,go,go.V.INFIN,,,,CHL,eng,herring1,,
6947,973,7,like,like.CONJ,,,,CHL,eng,herring1,,
6948,973,8,that,that.DEM.FAR,,,,CHL,eng,herring1,,
6949,973,9,.,,,,,CHL,999,herring1,,
6950,974,1,mmhm,mmhm.IM,,,,LAU,eng,herring1,,
6951,974,2,.,,,,,LAU,999,herring1,,
6952,975,1,and,and.CONJ,,,,CHL,eng,herring1,,
6953,975,2,get,get.V.INFIN,,,,CHL,eng,herring1,,
6954,975,3,something,something.PRON,,,,CHL,eng,herring1,,
6955,975,4,you've,you.PRON.SUB.2SP+HAVE.V.PRES,,,,CHL,eng,herring1,,
6956,975,5,bought,bought.V.PASTPART,,,,CHL,eng,herring1,,
6957,975,6,.,,,,,CHL,999,herring1,,
6958,976,1,and,and.CONJ,,,,CHL,eng,herring1,,
6959,976,2,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
6960,976,3,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
6961,976,4,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
6962,976,5,something,something.PRON,,,,CHL,eng,herring1,,
6963,976,6,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
6964,976,7,wanna,want.V.2SP.PRES+TO.PREP,,,,CHL,eng,herring1,,
6965,976,8,see,see.V.INFIN,,,,CHL,eng,herring1,,
6966,976,9,if,if.CONJ,,,,CHL,eng,herring1,,
6967,976,10,it,it.PRON.SUB.3S,,,,CHL,eng,herring1,,
6968,976,11,has,ha.IM+V 3S PRES.[or].has.V.3S.PRES,,,,CHL,eng,herring1,,
6969,976,12,lead,lead.SV.INFIN,,,,CHL,eng,herring1,,
6970,976,13,.,,,,,CHL,999,herring1,,
6971,977,1,and,and.CONJ,,,,CHL,eng,herring1,,
6972,977,2,it,it.PRON.SUB.3S,,,,CHL,eng,herring1,,
6973,977,3,usually,usual.ADJ+ADV.[or].usually.ADV,,,,CHL,eng,herring1,,
6974,977,4,has,ha.IM+PV.[or].has.V.3S.PRES,,,,CHL,eng,herring1,,
6975,977,5,like,like.CONJ,,,,CHL,eng,herring1,,
6976,977,6,a,a.DET.INDEF,,,,CHL,eng,herring1,,
6977,977,7,heavier,heavier.ADJ.[or].heavy.ADJ.COMP,,,,CHL,eng,herring1,,
6978,977,8,um,um.IM,,,,CHL,eng,herring1,,
6979,977,9,pounding,pound.V.PRESPART,,,,CHL,eng,herring1,,
6980,977,10,sound,sound.N.SG,,,,CHL,eng,herring1,,
6981,977,11,.,,,,,CHL,999,herring1,,
6982,978,1,and,and.CONJ,,,,CHL,eng,herring1,,
6983,978,2,the,the.DET.DEF,,,,CHL,eng,herring1,,
6984,978,3,other,other.ADJ,,,,CHL,eng,herring1,,
6985,978,4,sound,sound.N.SG,,,,CHL,eng,herring1,,
6986,978,5,is,is.V.3S.PRES,,,,CHL,eng,herring1,,
6987,978,6,very,very.ADV,,,,CHL,eng,herring1,,
6988,978,7,light,light.N.SG,,,,CHL,eng,herring1,,
6989,978,8,.,,,,,CHL,999,herring1,,
6990,979,1,so,so.ADV,,,,LAU,eng,herring1,,
6991,979,2,the,the.DET.DEF,,,,LAU,eng,herring1,,
6992,979,3,lead,lead.N.SG,,,,LAU,eng,herring1,,
6993,979,4,is,is.V.3S.PRES,,,,LAU,eng,herring1,,
6994,979,5,the,the.DET.DEF,,,,LAU,eng,herring1,,
6995,979,6,heavier,heavier.ADJ.[or].heavy.ADJ.COMP,,,,LAU,eng,herring1,,
6996,979,7,one,one.PRON.SG,,,,LAU,eng,herring1,,
6997,979,8,obviously,obvious.ADJ+ADV,,,,LAU,eng,herring1,,
6998,979,9,.,,,,,LAU,999,herring1,,
6999,980,1,mmhm,mmhm.IM,,,,CHL,eng,herring1,,
7000,980,2,.,,,,,CHL,999,herring1,,
7001,981,1,and,and.CONJ,,,,CHL,eng,herring1,,
7002,981,2,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7003,981,3,tested,test.V.PAST,,,,CHL,eng,herring1,,
7004,981,4,it,it.PRON.OBJ.3S,,,,CHL,eng,herring1,,
7005,981,5,and,and.CONJ,,,,CHL,eng,herring1,,
7006,981,6,.,,,,,CHL,999,herring1,,
7007,982,1,Maricarmen,name,,,,CHL,eng&spa,herring1,,
7008,982,2,is,is.V.3S.PRES,,,,CHL,eng,herring1,,
7009,982,3,like,like.CONJ,,,,CHL,eng,herring1,,
7010,982,4,.,,,,,CHL,999,herring1,,
7011,983,1,let,let.V.INFIN,,,,CHL,eng,herring1,,
7012,983,2,me,me.PRON.OBJ.1S,,,,CHL,eng,herring1,,
7013,983,3,see,see.SV.INFIN,,,,CHL,eng,herring1,,
7014,983,4,!,,,,,CHL,999,herring1,,
7015,984,1,and,and.CONJ,,,,CHL,eng,herring1,,
7016,984,2,she,she.PRON.SUB.F.3S,,,,CHL,eng,herring1,,
7017,984,3,has,ha.IM+V 3S PRES.[or].has.V.3S.PRES,,,,CHL,eng,herring1,,
7018,984,4,like,like.CONJ,,,,CHL,eng,herring1,,
7019,984,5,very,very.ADV,,,,CHL,eng,herring1,,
7020,984,6,nice,nice.ADJ,,,,CHL,eng,herring1,,
7021,984,7,ring,unk,,,,CHL,eng,herring1,,
7022,984,8,.,,,,,CHL,999,herring1,,
7023,985,1,the,the.DET.DEF,,,,CHL,eng,herring1,,
7024,985,2,different,different.ADJ,,,,CHL,eng,herring1,,
7025,985,3,types,unk,,,,CHL,eng,herring1,,
7026,985,4,of,of.PREP,,,,CHL,eng,herring1,,
7027,985,5,gold,gold.N.SG,,,,CHL,eng,herring1,,
7028,985,6,.,,,,,CHL,999,herring1,,
7029,986,1,Maricarmen,name,,,,LAU,eng&spa,herring1,,
7030,986,2,the,the.DET.DEF,,,,LAU,eng,herring1,,
7031,986,3,lady,lady.N.SG,,,,LAU,eng,herring1,,
7032,986,4,we,we.PRON.SUB.1P,,,,LAU,eng,herring1,,
7033,986,5,saw,saw.V.PAST,,,,LAU,eng,herring1,,
7034,986,6,the,the.DET.DEF,,,,LAU,eng,herring1,,
7035,986,7,other,other.ADJ,,,,LAU,eng,herring1,,
7036,986,8,day,day.N.SG,,,,LAU,eng,herring1,,
7037,986,9,in,in.PREP,,,,LAU,eng,herring1,,
7038,986,10,the,the.DET.DEF,,,,LAU,eng,herring1,,
7039,986,11,park,park.N.SG,,,,LAU,eng,herring1,,
7040,986,12,?,,,,,LAU,999,herring1,,
7041,987,1,no,no.ADV,,,,CHL,eng,herring1,,
7042,987,2,that's,that.DEM.FAR+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7043,987,3,Juana,name,,,,CHL,eng&spa,herring1,,
7044,987,4,.,,,,,CHL,999,herring1,,
7045,988,1,oh,oh.IM,,,,LAU,eng&spa,herring1,,
7046,988,2,oh,oh.IM,,,,LAU,eng&spa,herring1,,
7047,988,3,yeah,yeah.ADV,,,,LAU,eng,herring1,,
7048,988,4,.,,,,,LAU,999,herring1,,
7049,989,1,um,um.IM,,,,CHL,eng,herring1,,
7050,989,2,and,and.CONJ,,,,CHL,eng,herring1,,
7051,989,3,she,she.PRON.SUB.F.3S,,,,CHL,eng,herring1,,
7052,989,4,starts,start.V.3S.PRES,,,,CHL,eng,herring1,,
7053,989,5,like,like.CONJ,,,,CHL,eng,herring1,,
7054,989,6,banging,unk,,,,CHL,eng,herring1,,
7055,989,7,it,it.PRON.OBJ.3S,,,,CHL,eng,herring1,,
7056,989,8,.,,,,,CHL,999,herring1,,
7057,990,1,and,and.CONJ,,,,CHL,eng,herring1,,
7058,990,2,uh,uh.IM,,,,CHL,eng&spa,herring1,,
7059,990,3,and,and.CONJ,,,,CHL,eng,herring1,,
7060,990,4,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7061,990,5,very,very.ADV,,,,CHL,eng,herring1,,
7062,990,6,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7063,990,7,a,a.DET.INDEF,,,,CHL,eng,herring1,,
7064,990,8,very,very.ADV,,,,CHL,eng,herring1,,
7065,990,9,light,light.N.SG,,,,CHL,eng,herring1,,
7066,990,10,sound,sound.N.SG,,,,CHL,eng,herring1,,
7067,990,11,.,,,,,CHL,999,herring1,,
7068,991,1,and,and.CONJ,,,,CHL,eng,herring1,,
7069,991,2,then,then.ADV,,,,CHL,eng,herring1,,
7070,991,3,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7071,991,4,got,got.V.PAST,,,,CHL,eng,herring1,,
7072,991,5,one,one.PRON.SG,,,,CHL,eng,herring1,,
7073,991,6,of,of.PREP,,,,CHL,eng,herring1,,
7074,991,7,the,the.DET.DEF,,,,CHL,eng,herring1,,
7075,991,8,accessories,accessory.N.PL.[or].accessories.N.PL,,,,CHL,eng,herring1,,
7076,991,9,that,that.CONJ,,,,CHL,eng,herring1,,
7077,991,10,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7078,991,11,had,had.V.PAST,,,,CHL,eng,herring1,,
7079,991,12,bought,bought.V.PASTPART,,,,CHL,eng,herring1,,
7080,991,13,.,,,,,CHL,999,herring1,,
7081,992,1,and,and.CONJ,,,,CHL,eng,herring1,,
7082,992,2,we,we.PRON.SUB.1P,,,,CHL,eng,herring1,,
7083,992,3,she,she.PRON.SUB.F.3S,,,,CHL,eng,herring1,,
7084,992,4,the,the.DET.DEF,,,,CHL,eng,herring1,,
7085,992,5,same,same.ADJ,,,,CHL,eng,herring1,,
7086,992,6,thing,thing.N.SG,,,,CHL,eng,herring1,,
7087,992,7,.,,,,,CHL,999,herring1,,
7088,993,1,and,and.CONJ,,,,CHL,eng,herring1,,
7089,993,2,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
7090,993,3,could,can.V.COND,,,,CHL,eng,herring1,,
7091,993,4,hear,hear.V.INFIN,,,,CHL,eng,herring1,,
7092,993,5,.,,,,,CHL,999,herring1,,
7093,994,1,like,like.V.INFIN,,,,CHL,eng,herring1,,
7094,994,2,it's,it.PRON.OBJ.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7095,994,3,heavy,heavy.ADJ,,,,CHL,eng,herring1,,
7096,994,4,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7097,994,5,heavy,heavy.ADJ,,,,CHL,eng,herring1,,
7098,994,6,sound,sound.N.SG,,,,CHL,eng,herring1,,
7099,994,7,.,,,,,CHL,999,herring1,,
7100,995,1,why,why.REL,,,,LAU,eng,herring1,,
7101,995,2,do,do.V.PRES,,,,LAU,eng,herring1,,
7102,995,3,they,they.PRON.SUB.3P,,,,LAU,eng,herring1,,
7103,995,4,use,use.V.3P.PRES,,,,LAU,eng,herring1,,
7104,995,5,lead,lead.SV.INFIN,,,,LAU,eng,herring1,,
7105,995,6,?,,,,,LAU,999,herring1,,
7106,996,1,because,because.CONJ,,,,LAU,eng,herring1,,
7107,996,2,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,LAU,eng,herring1,,
7108,996,3,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7109,996,4,cheaper,cheap.ADJ.COMP,,,,LAU,eng,herring1,,
7110,996,5,material,material.N.SG,,,,LAU,eng,herring1,,
7111,996,6,?,,,,,LAU,999,herring1,,
7112,997,1,anyway,anyway.ADV,,,,CHL,eng,herring1,,
7113,997,2,it's,it.PRON.SUB.3S+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7114,997,3,more,more.ADV,,,,CHL,eng,herring1,,
7115,997,4,.,,,,,CHL,999,herring1,,
7116,998,1,what,what.REL,,,,LAU,eng,herring1,,
7117,998,2,do,do.SV.INFIN,,,,LAU,eng,herring1,,
7118,998,3,they,they.PRON.SUB.3P,,,,LAU,eng,herring1,,
7119,998,4,use,use.V.3P.PRES,,,,LAU,eng,herring1,,
7120,998,5,in,in.PREP,,,,LAU,eng,herring1,,
7121,998,6,of,of.PREP,,,,LAU,eng,herring1,,
7122,998,7,that,that.DEM.FAR,,,,LAU,eng,herring1,,
7123,998,8,?,,,,,LAU,999,herring1,,
7124,999,1,.,,,,,CHL,999,herring1,,
7125,1000,1,my,my.ADJ.POSS.1S,,,,LAU,eng,herring1,,
7126,1000,2,god,god.N.SG,,,,LAU,eng,herring1,,
7127,1000,3,that's,that.CONJ+BE.V.3S.PRES,,,,LAU,eng,herring1,,
7128,1000,4,bad,bad.ADJ,,,,LAU,eng,herring1,,
7129,1000,5,.,,,,,LAU,999,herring1,,
7130,1001,1,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
7131,1001,2,can,can.V.2SP.PRES,,,,LAU,eng,herring1,,
7132,1001,3,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
7133,1001,4,can,can.V.2SP.PRES,,,,LAU,eng,herring1,,
7134,1001,5,.,,,,,LAU,999,herring1,,
7135,1002,1,yeah,yeah.ADV,,,,CHL,eng,herring1,,
7136,1002,2,.,,,,,CHL,999,herring1,,
7137,1003,1,ahÃ­,there.ADV,,,,LAU,spa,herring1,,
7138,1003,2,mismo,same.ADJ.M.SG,,,,LAU,spa,herring1,,
7139,1003,3,.,,,,,LAU,999,herring1,,
7140,1004,1,people,people.N.SG,,,,LAU,eng,herring1,,
7141,1004,2,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7142,1004,3,know,know.V.1S.PRES,,,,LAU,eng,herring1,,
7143,1004,4,some,some.ADJ,,,,LAU,eng,herring1,,
7144,1004,5,people,people.N.SG,,,,LAU,eng,herring1,,
7145,1004,6,that,that.CONJ,,,,LAU,eng,herring1,,
7146,1004,7,can't,can.V.123SP.PRES+NEG,,,,LAU,eng,herring1,,
7147,1004,8,.,,,,,LAU,999,herring1,,
7148,1005,1,that,that.CONJ.[or].that.DEM.FAR,,,,CHL,eng,herring1,,
7149,1005,2,are,are.V.123P.PRES,,,,CHL,eng,herring1,,
7150,1005,3,allergic,allergic.ADJ,,,,CHL,eng,herring1,,
7151,1005,4,?,,,,,CHL,999,herring1,,
7152,1006,1,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7153,1006,2,remember,remember.V.1S.PRES,,,,LAU,eng,herring1,,
7154,1006,3,habÃ­a,have.V.13S.IMPERF,,,,LAU,spa,herring1,,
7155,1006,4,un,one.DET.INDEF.M.SG,,,,LAU,spa,herring1,,
7156,1006,5,uno,one.PRON.M.SG,,,,LAU,spa,herring1,,
7157,1006,6,hindÃº,Indian.N.M.SG,,,,LAU,spa,herring1,,
7158,1006,7,or,or.CONJ,,,,LAU,eng,herring1,,
7159,1006,8,something,something.PRON,,,,LAU,eng,herring1,,
7160,1006,9,that,that.CONJ.[or].that.DEM.FAR,,,,LAU,eng,herring1,,
7161,1006,10,came,came.AV.PAST,,,,LAU,eng,herring1,,
7162,1006,11,to,to.PREP,,,,LAU,eng,herring1,,
7163,1006,12,.,,,,,LAU,999,herring1,,
7164,1007,1,uhhuh,uhhuh.IM,,,,CHL,eng,herring1,,
7165,1007,2,.,,,,,CHL,999,herring1,,
7166,1008,1,and,and.CONJ,,,,LAU,eng,herring1,,
7167,1008,2,I,I.PRON.SUB.1S,,,,LAU,eng,herring1,,
7168,1008,3,was,was.V.13S.PAST,,,,LAU,eng,herring1,,
7169,1008,4,gonna,go.V.PRESPART+TO.PREP,,,,LAU,eng,herring1,,
7170,1008,5,give,give.V.INFIN,,,,LAU,eng,herring1,,
7171,1008,6,the,the.DET.DEF,,,,LAU,eng,herring1,,
7172,1008,7,girl,girl.N.SG,,,,LAU,eng,herring1,,
7173,1008,8,it,it.PRON.SUB.3S,,,,LAU,eng,herring1,,
7174,1008,9,was,was.V.3S.PAST,,,,LAU,eng,herring1,,
7175,1008,10,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7176,1008,11,plastic,plastic.N.SG,,,,LAU,eng,herring1,,
7177,1008,12,pen,pen.N.SG,,,,LAU,eng,herring1,,
7178,1008,13,to,to.PREP,,,,LAU,eng,herring1,,
7179,1008,14,sign,sign.N.SG,,,,LAU,eng,herring1,,
7180,1008,15,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
7181,1008,16,.,,,,,LAU,999,herring1,,
7182,1009,1,and,and.CONJ,,,,LAU,eng,herring1,,
7183,1009,2,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7184,1009,3,couldn't,can.V.COND+NEG,,,,LAU,eng,herring1,,
7185,1009,4,touch,touch.V.INFIN,,,,LAU,eng,herring1,,
7186,1009,5,the,the.DET.DEF,,,,LAU,eng,herring1,,
7187,1009,6,plastic,plastic.N.SG,,,,LAU,eng,herring1,,
7188,1009,7,.,,,,,LAU,999,herring1,,
7189,1010,1,why,why.REL,,,,CHL,eng,herring1,,
7190,1010,2,?,,,,,CHL,999,herring1,,
7191,1011,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7192,1011,2,said,said.V.PAST,,,,LAU,eng,herring1,,
7193,1011,3,that,that.CONJ.[or].that.DEM.FAR,,,,LAU,eng,herring1,,
7194,1011,4,her,her.ADJ.POSS.F.3S.[or].her.PRON.OBJ.F.3S,,,,LAU,eng,herring1,,
7195,1011,5,whole,whole.ADJ,,,,LAU,eng,herring1,,
7196,1011,6,skin,skin.N.SG,,,,LAU,eng,herring1,,
7197,1011,7,breaks,break.V.PRES.3S,,,,LAU,eng,herring1,,
7198,1011,8,out,out.ADV,,,,LAU,eng,herring1,,
7199,1011,9,in,in.PREP,,,,LAU,eng,herring1,,
7200,1011,10,allergies,allergy.N.PL.[or].allergies.N.PL,,,,LAU,eng,herring1,,
7201,1011,11,.,,,,,LAU,999,herring1,,
7202,1012,1,with,with.PREP,,,,CHL,eng,herring1,,
7203,1012,2,plastic,plastic.N.SG,,,,CHL,eng,herring1,,
7204,1012,3,?,,,,,CHL,999,herring1,,
7205,1013,1,yeah,yeah.ADV,,,,LAU,eng,herring1,,
7206,1013,2,so,so.ADV,,,,LAU,eng,herring1,,
7207,1013,3,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7208,1013,4,had,had.V.PAST,,,,LAU,eng,herring1,,
7209,1013,5,the,the.DET.DEF,,,,LAU,eng,herring1,,
7210,1013,6,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7211,1013,7,had,had.V.PAST,,,,LAU,eng,herring1,,
7212,1013,8,to,to.PREP,,,,LAU,eng,herring1,,
7213,1013,9,hold,hold.V.INFIN,,,,LAU,eng,herring1,,
7214,1013,10,like,like.CONJ,,,,LAU,eng,herring1,,
7215,1013,11,the,the.DET.DEF,,,,LAU,eng,herring1,,
7216,1013,12,plastic,plastic.N.SG,,,,LAU,eng,herring1,,
7217,1013,13,had,had.AV.PAST+P,,,,LAU,eng,herring1,,
7218,1013,14,a,a.DET.INDEF,,,,LAU,eng,herring1,,
7219,1013,15,little,little.ADJ,,,,LAU,eng,herring1,,
7220,1013,16,you,you.PRON.SUB.2SP,,,,LAU,eng,herring1,,
7221,1013,17,know,know.V.2SP.PRES,,,,LAU,eng,herring1,,
7222,1013,18,the,the.DET.DEF,,,,LAU,eng,herring1,,
7223,1013,19,little,little.ADJ,,,,LAU,eng,herring1,,
7224,1013,20,rubber,rubber.N.SG,,,,LAU,eng,herring1,,
7225,1013,21,part,part.N.SG,,,,LAU,eng,herring1,,
7226,1013,22,?,,,,,LAU,999,herring1,,
7227,1014,1,uhhuh,uhhuh.IM,,,,CHL,eng,herring1,,
7228,1014,2,.,,,,,CHL,999,herring1,,
7229,1015,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7230,1015,2,had,had.V.PAST,,,,LAU,eng,herring1,,
7231,1015,3,to,to.PREP,,,,LAU,eng,herring1,,
7232,1015,4,hold,hold.V.INFIN,,,,LAU,eng,herring1,,
7233,1015,5,it,it.PRON.OBJ.3S,,,,LAU,eng,herring1,,
7234,1015,6,like,like.CONJ.[or].like.V.3S.PRES,,,,LAU,eng,herring1,,
7235,1015,7,that,that.DEM.FAR,,,,LAU,eng,herring1,,
7236,1015,8,.,,,,,LAU,999,herring1,,
7237,1016,1,it,it.PRON.SUB.3S,,,,LAU,eng,herring1,,
7238,1016,2,was,was.V.3S.PAST,,,,LAU,eng,herring1,,
7239,1016,3,really,real.ADJ+ADV,,,,LAU,eng,herring1,,
7240,1016,4,weird,weird.ADJ,,,,LAU,eng,herring1,,
7241,1016,5,.,,,,,LAU,999,herring1,,
7242,1017,1,oh,oh.IM,,,,CHL,eng&spa,herring1,,
7243,1017,2,.,,,,,CHL,999,herring1,,
7244,1018,1,she,she.PRON.SUB.F.3S,,,,LAU,eng,herring1,,
7245,1018,2,can't,can.V.3S.PRES+NEG,,,,LAU,eng,herring1,,
7246,1018,3,touch,touch.V.INFIN,,,,LAU,eng,herring1,,
7247,1018,4,any,any.ADJ,,,,LAU,eng,herring1,,
7248,1018,5,kind,kind.ADJ.[or].kind.N.SG,,,,LAU,eng,herring1,,
7249,1018,6,of,of.PREP,,,,LAU,eng,herring1,,
7250,1018,7,plastic,plastic.N.SG,,,,LAU,eng,herring1,,
7251,1018,8,.,,,,,LAU,999,herring1,,
7252,1019,1,well,well.ADV,,,,CHL,eng,herring1,,
7253,1019,2,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
7254,1019,3,know,know.V.1S.PRES,,,,CHL,eng,herring1,,
7255,1019,4,but,but.CONJ,,,,CHL,eng,herring1,,
7256,1019,5,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
7257,1019,6,know,know.V.1S.PRES,,,,CHL,eng,herring1,,
7258,1019,7,a,a.DET.INDEF,,,,CHL,eng,herring1,,
7259,1019,8,girl,girl.N.SG,,,,CHL,eng,herring1,,
7260,1019,9,who,who.REL,,,,CHL,eng,herring1,,
7261,1019,10,can't,can.V.123SP.PRES+NEG,,,,CHL,eng,herring1,,
7262,1019,11,go,go.V.INFIN,,,,CHL,eng,herring1,,
7263,1019,12,into,into.PREP,,,,CHL,eng,herring1,,
7264,1019,13,the,the.DET.DEF,,,,CHL,eng,herring1,,
7265,1019,14,ocean,ocean.N.SG,,,,CHL,eng,herring1,,
7266,1019,15,.,,,,,CHL,999,herring1,,
7267,1020,1,she,she.PRON.SUB.F.3S,,,,CHL,eng,herring1,,
7268,1020,2,breaks,break.V.3S.PRES,,,,CHL,eng,herring1,,
7269,1020,3,out,out.ADV,,,,CHL,eng,herring1,,
7270,1020,4,.,,,,,CHL,999,herring1,,
7271,1021,1,I,I.PRON.SUB.1S,,,,CHL,eng,herring1,,
7272,1021,2,guess,guess.V.1S.PRES,,,,CHL,eng,herring1,,
7273,1021,3,the,the.DET.DEF,,,,CHL,eng,herring1,,
7274,1021,4,salt,salt.N.SG,,,,CHL,eng,herring1,,
7275,1021,5,water,water.N.SG,,,,CHL,eng,herring1,,
7276,1021,6,that's,that.CONJ+BE.V.3S.PRES,,,,CHL,eng,herring1,,
7277,1021,7,what,what.REL,,,,CHL,eng,herring1,,
7278,1021,8,she,she.PRON.SUB.F.3S,,,,CHL,eng,herring1,,
7279,1021,9,said,said.V.PAST,,,,CHL,eng,herring1,,
7280,1021,10,you,you.PRON.SUB.2SP,,,,CHL,eng,herring1,,
7281,1021,11,know,know.V.2SP.PRES,,,,CHL,eng,herring1,,
7282,1021,12,.,,,,,CHL,999,herring1,,
7283,1022,1,that's,that.DEM.FAR+BE.V.3S.PRES,,,,LAU,eng,herring1,,
